,side,position,grade,first_move,second_move,third_move
1016,33,15,2,F',R,
1017,33,17,2,F,U2,
1018,33,17,2,F',R2,
1019,33,17,2,D2,B,
1020,33,17,2,L2,B',
1021,33,24,2,F,L2,
1022,33,24,2,F',D2,
1023,33,24,2,D2,B',
1024,33,24,2,L2,B,
1025,33,26,2,F,L,
1026,33,27,2,L',F',
1027,33,29,2,L,D2,
1028,33,29,2,L',F2,
1029,33,29,2,F2,R',
1030,33,29,2,D2,R,
1031,33,30,1,F',,
1032,33,32,2,F',R',
1033,33,35,3,F,L,F'
1034,33,35,3,L,B,R
1035,33,35,3,F',R,F
1036,33,35,3,L',F,R'
1037,33,38,3,F,L',B
1038,33,38,3,L,B',L'
1039,33,38,3,F',R',B'
1040,33,38,3,L',F',L
1041,33,40,1,D2,,
1042,33,41,1,L,,
1043,33,43,2,L,B,
1044,33,46,2,L,B',
1045,33,48,2,L,B2,
1046,33,48,2,L',U2,
1047,33,48,2,F2,R,
1048,33,48,2,D2,R',
1049,34,2,2,F2,U2,
1050,34,2,2,D2,B2,
1051,34,7,1,F2,,
1052,34,10,2,F,L',
1053,34,16,2,F',R,
1054,34,18,2,F,L2,
1055,34,18,2,D2,B',
1056,34,19,1,F,,
1057,34,22,1,F',,
1058,34,23,2,F',R2,
1059,34,23,2,D2,B,
1060,34,25,2,F,L,
1061,34,31,2,F',R',
1062,34,39,1,D2,,
1063,35,1,3,R,F',L'
1064,35,1,3,F,L,B'
1065,35,1,3,R',B',L
1066,35,1,3,F',R,B
1067,35,3,1,R2,,
1068,35,6,1,F2,,
1069,35,8,3,R,F,R
1070,35,8,3,F,L',F
1071,35,8,3,R',B,R'
1072,35,8,3,F',R',F'
1073,35,9,2,F,L2,
1074,35,9,2,F',U2,
1075,35,9,2,R2,B,
1076,35,9,2,D2,B',
1077,35,11,2,F,L',
1078,35,12,2,R,F',
1079,35,14,1,R,,
1080,35,15,1,F',,
1081,35,17,2,F',R,
1082,35,24,2,F,L,
1083,35,26,1,F,,
1084,35,27,2,R,F2,
1085,35,27,2,F2,L,
1086,35,27,2,D2,L',
1087,35,29,2,R,F,
1088,35,30,2,F',R',
1089,35,32,2,F,D2,
1090,35,32,2,F',R2,
1091,35,32,2,R2,B',
1092,35,32,2,D2,B,
1093,35,33,3,R,F',L
1094,35,33,3,F,L',F'
1095,35,33,3,R',B',L'
1096,35,33,3,F',R',F
1097,35,38,1,D2,,
1098,35,40,3,R,F,R'
1099,35,40,3,F,L,B
1100,35,40,3,R',B,R
1101,35,40,3,F',R,B'
1102,35,41,2,R',B',
1103,35,43,1,R',,
1104,35,46,2,R,U2,
1105,35,46,2,R',B2,
1106,35,46,2,F2,L',
1107,35,46,2,D2,L,
1108,35,48,2,R',B,
1109,36,4,1,L2,,
1110,36,5,2,D2,R2,
1111,36,5,2,L2,U2,
1112,36,13,2,L',F,
1113,36,20,1,L',,
1114,36,21,2,L',F2,
1115,36,21,2,D2,R,
1116,36,28,2,L',F',
1117,36,37,1,D2,,
1118,36,42,2,L,B,
1119,36,44,1,L,,
1120,36,45,2,L,B2,
1121,36,45,2,D2,R',
1122,36,47,2,L,B',
1123,37,4,2,R2,U2,
1124,37,4,2,D2,L2,
1125,37,5,1,R2,,
1126,37,13,2,R,F',
1127,37,20,2,R,F2,
1128,37,20,2,D2,L',
1129,37,21,1,R,,
1130,37,28,2,R,F,
1131,37,36,1,D2,,
1132,37,42,2,R',B',
1133,37,44,2,R',B2,
1134,37,44,2,D2,L,
1135,37,45,1,R',,
1136,37,47,2,R',B,
1137,38,1,3,L,B,L
1138,38,1,3,B,R',B
1139,38,1,3,L',F,L'
1140,38,1,3,B',L',B'
1141,38,3,1,B2,,
1142,38,6,1,L2,,
1143,38,8,3,L,B',R'
1144,38,8,3,B,R,F'
1145,38,8,3,L',F',R
1146,38,8,3,L',D2,R'
1147,38,8,3,B',L,F
1148,38,9,1,B',,
1149,38,11,2,B',L,
1150,38,12,2,L',F,
1151,38,14,2,L,U2,
1152,38,14,2,L',F2,
1153,38,14,2,D2,R,
1154,38,14,2,B2,R',
1155,38,15,2,B,R2,
1156,38,15,2,B',U2,
1157,38,15,2,D2,F',
1158,38,15,2,L2,F,
1159,38,17,2,B,R',
1160,38,24,2,B',L',
1161,38,26,2,B,D2,
1162,38,26,2,B',L2,
1163,38,26,2,D2,F,
1164,38,26,2,L2,F',
1165,38,27,1,L',,
1166,38,29,2,L',F',
1167,38,30,2,B,R,
1168,38,32,1,B,,
1169,38,33,3,L,B,L'
1170,38,33,3,B,R,F
1171,38,33,3,L',F,L
1172,38,33,3,B',L,F'
1173,38,35,1,D2,,
1174,38,40,3,L,B',R
1175,38,40,3,B,R',B'
1176,38,40,3,L',F',R'
1177,38,40,3,L',D2,R
1178,38,40,3,B',L',B
1179,38,41,2,L,B,
1180,38,43,2,L,B2,
1181,38,43,2,D2,R',
1182,38,43,2,B2,R,
1183,38,46,1,L,,
1184,38,48,2,L,B',
1185,38,48,2,L',D2,
1186,39,2,1,B2,,
1187,39,7,2,D2,F2,
1188,39,7,2,B2,U2,
1189,39,10,2,B',L,
1190,39,16,2,B,R',
1191,39,18,1,B',,
1192,39,19,2,B',L2,
1193,39,19,2,D2,F,
1194,39,22,2,B,R2,
1195,39,22,2,D2,F',
1196,39,23,1,B,,
1197,39,25,2,B',L',
1198,39,31,2,B,R,
1199,39,34,1,D2,,
1200,40,1,1,B2,,
1201,40,3,3,R,F',R
1202,40,3,3,B,R,B
1203,40,3,3,R',B',R'
1204,40,3,3,B',L,B'
1205,40,6,3,R,F,L'
1206,40,6,3,B,R',F'
1207,40,6,3,R',B,L
1208,40,6,3,R',D2,L'
1209,40,6,3,B',L',F
1210,40,8,1,R2,,
1211,40,9,2,B',L,
1212,40,11,2,B,U2,
1213,40,11,2,B',L2,
1214,40,11,2,R2,F',
1215,40,11,2,D2,F,
1216,40,12,2,R,F2,
1217,40,12,2,R',U2,
1218,40,12,2,D2,L',
1219,40,12,2,B2,L,
1220,40,14,2,R,F',
1221,40,15,2,B,R',
1222,40,17,1,B,,
1223,40,24,1,B',,
1224,40,26,2,B',L',
1225,40,27,2,R,F,
1226,40,27,2,R',D2,
1227,40,29,1,R,,
1228,40,30,2,B,R2,
1229,40,30,2,B',D2,
1230,40,30,2,R2,F,
1231,40,30,2,D2,F',
1232,40,32,2,B,R,
1233,40,33,1,D2,,
1234,40,35,3,R,F',R'
1235,40,35,3,B,R',F
1236,40,35,3,R',B',R
1237,40,35,3,B',L',F'
1238,40,38,3,R,F,L
1239,40,38,3,B,R,B'
1240,40,38,3,R',B,L'
1241,40,38,3,R',D2,L
1242,40,38,3,B',L,B
1243,40,41,2,R,D2,
1244,40,41,2,R',B2,
1245,40,41,2,D2,L,
1246,40,41,2,B2,L',
1247,40,43,2,R',B',
1248,40,46,2,R',B,
1249,40,48,1,R',,
1250,41,1,1,L,,
1251,41,3,2,B,R',
1252,41,6,2,B',L,
1253,41,8,2,L,U2,
1254,41,8,2,L',F2,
1255,41,8,2,D2,R,
1256,41,8,2,B2,R',
1257,41,9,3,L,B,L
1258,41,9,3,B,R',B
1259,41,9,3,L',F,L'
1260,41,9,3,B',L',B'
1261,41,11,2,L',F,
1262,41,12,1,L2,,
1263,41,14,2,B,R2,
1264,41,14,2,B',U2,
1265,41,14,2,D2,F',
1266,41,14,2,L2,F,
1267,41,15,3,L,B',R'
1268,41,15,3,B,R,F'
1269,41,15,3,L',F',R
1270,41,15,3,B',L,F
1271,41,17,2,L,B',
1272,41,24,2,L,B,
1273,41,26,3,L,B,L'
1274,41,26,3,B,R,F
1275,41,26,3,L',F,L
1276,41,26,3,B',L,F'
1277,41,27,2,B',L2,
1278,41,27,2,D2,F,
1279,41,27,2,L2,F',
1280,41,27,2,B2,D2,
1281,41,29,1,D2,,
1282,41,30,2,L',F',
1283,41,32,3,L,B',R
1284,41,32,3,B,R',B'
1285,41,32,3,L',F',R'
1286,41,32,3,B',L',B
1287,41,33,1,L',,
1288,41,35,2,B,R,
1289,41,38,2,B',L',
1290,41,40,2,L,B2,
1291,41,40,2,L',D2,
1292,41,40,2,D2,R',
1293,41,40,2,B2,R,
1294,41,43,1,B,,
1295,41,46,1,B',,
1296,41,48,1,B2,,
1297,42,4,2,B',L,
1298,42,5,2,B,R',
1299,42,13,2,D2,F2,
1300,42,13,2,B2,U2,
1301,42,20,2,B',L2,
1302,42,20,2,D2,F,
1303,42,21,2,B,R2,
1304,42,21,2,D2,F',
1305,42,28,1,D2,,
1306,42,36,2,B',L',
1307,42,37,2,B,R,
1308,42,44,1,B',,
1309,42,45,1,B,,
1310,42,47,1,B2,,
1311,43,1,2,B',L,
1312,43,3,1,R',,
1313,43,6,2,R,F2,
1314,43,6,2,R',U2,
1315,43,6,2,B2,L,
1316,43,8,2,B,R',
1317,43,9,2,R',B,
1318,43,11,3,R,F,L'
1319,43,11,3,B,R',F'
1320,43,11,3,R',B,L
1321,43,11,3,B',L',F
1322,43,12,2,B,U2,
1323,43,12,2,B',L2,
1324,43,12,2,R2,F',
1325,43,14,1,R2,,
1326,43,15,2,R,F',
1327,43,17,3,R,F',R
1328,43,17,3,B,R,B
1329,43,17,3,R',B',R'
1330,43,17,3,B',L,B'
1331,43,24,3,R,F,L
1332,43,24,3,B,R,B'
1333,43,24,3,R',B,L'
1334,43,24,3,B',L,B
1335,43,26,2,R,F,
1336,43,27,2,B,D2,
1337,43,27,2,R2,F2,
1338,43,27,2,B2,L2,
1339,43,29,2,B,R2,
1340,43,29,2,B',D2,
1341,43,29,2,R2,F,
1342,43,30,3,R,F',R'
1343,43,30,3,B,R',F
1344,43,30,3,R',B',R
1345,43,30,3,B',L',F'
1346,43,32,2,R',B',
1347,43,33,2,B',L',
1348,43,35,1,R,,
1349,43,38,2,R,D2,
1350,43,38,2,R',B2,
1351,43,38,2,B2,L',
1352,43,40,2,B,R,
1353,43,41,1,B',,
1354,43,46,1,B2,,
1355,43,48,1,B,,
1356,44,4,1,L,,
1357,44,5,2,L,U2,
1358,44,5,2,B2,R',
1359,44,13,2,B',U2,
1360,44,13,2,L2,F,
1361,44,20,1,L2,,
1362,44,21,2,L2,F2,
1363,44,21,2,B2,R2,
1364,44,28,2,B,D2,
1365,44,28,2,L2,F',
1366,44,36,1,L',,
1367,44,37,2,L',D2,
1368,44,37,2,B2,R,
1369,44,42,1,B,,
1370,44,45,1,B2,,
1371,44,47,1,B',,
1372,45,4,2,R',U2,
1373,45,4,2,B2,L,
1374,45,5,1,R',,
1375,45,13,2,B,U2,
1376,45,13,2,R2,F',
1377,45,20,2,R2,F2,
1378,45,20,2,B2,L2,
1379,45,21,1,R2,,
1380,45,28,2,B',D2,
1381,45,28,2,R2,F,
1382,45,36,2,R,D2,
1383,45,36,2,B2,L',
1384,45,37,1,R,,
1385,45,42,1,B',,
1386,45,44,1,B2,,
1387,45,47,1,B,,
1388,46,1,2,B,L,
1389,46,3,2,L,U2,
1390,46,3,2,L',B2,
1391,46,3,2,U2,R,
1392,46,3,2,B2,R',
1393,46,6,1,L,,
1394,46,8,2,B',R',
1395,46,9,2,L',B',
1396,46,11,3,L,F',L'
1397,46,11,3,B,L',F
1398,46,11,3,L',B',L
1399,46,11,3,B',R',F'
1400,46,12,2,B,L2,
1401,46,12,2,B',U2,
1402,46,12,2,U2,F',
1403,46,12,2,L2,F,
1404,46,14,1,U2,,
1405,46,15,2,L,F,
1406,46,17,3,L,F,R
1407,46,17,3,B,L,B'
1408,46,17,3,L',B,R'
1409,46,17,3,B',R,B
1410,46,24,3,L,F',L
1411,46,24,3,B,L,B
1412,46,24,3,L',B',L'
1413,46,24,3,B',R,B'
1414,46,26,2,L,F',
1415,46,27,1,L2,,
1416,46,29,2,B,D2,
1417,46,29,2,B',R2,
1418,46,29,2,U2,F,
1419,46,29,2,L2,F',
1420,46,30,3,L,F,R'
1421,46,30,3,B,L',F'
1422,46,30,3,L',B,R
1423,46,30,3,B',R',F
1424,46,32,2,L',B,
1425,46,33,2,B,L',
1426,46,35,2,L,F2,
1427,46,35,2,L',D2,
1428,46,35,2,U2,R',
1429,46,35,2,B2,R,
1430,46,38,1,L',,
1431,46,40,2,B',R,
1432,46,41,1,B,,
1433,46,43,1,B2,,
1434,46,48,1,B',,
1435,47,4,2,B,L,
1436,47,5,2,B',R',
1437,47,13,1,U2,,
1438,47,20,2,B,L2,
1439,47,20,2,U2,F',
1440,47,21,2,B',R2,
1441,47,21,2,U2,F,
1442,47,28,2,U2,F2,
1443,47,28,2,B2,D2,
1444,47,36,2,B,L',
1445,47,37,2,B',R,
1446,47,42,1,B2,,
1447,47,44,1,B,,
1448,47,45,1,B',,
1449,48,1,2,R,B2,
1450,48,1,2,R',U2,
1451,48,1,2,U2,L',
1452,48,1,2,B2,L,
1453,48,3,2,B',R',
1454,48,6,2,B,L,
1455,48,6,2,D2,L',
1456,48,8,1,R',,
1457,48,9,3,R,B',L
1458,48,9,3,B,L',B'
1459,48,9,3,R',F',L'
1460,48,9,3,B',R',B
1461,48,9,3,D2,L,B'
1462,48,11,2,R',F',
1463,48,12,1,U2,,
1464,48,14,2,B,U2,
1465,48,14,2,B',R2,
1466,48,14,2,U2,F,
1467,48,14,2,R2,F',
1468,48,14,2,D2,F2,
1469,48,15,3,R,B,R'
1470,48,15,3,B,L,F
1471,48,15,3,R',F,R
1472,48,15,3,B',R,F'
1473,48,15,3,D2,L',F
1474,48,17,2,R,B,
1475,48,24,2,R,B',
1476,48,26,3,R,B',L'
1477,48,26,3,B,L,F'
1478,48,26,3,R',F',L
1479,48,26,3,B',R,F
1480,48,26,3,D2,L',F'
1481,48,27,1,D2,,
1482,48,29,1,R2,,
1483,48,30,2,R',F,
1484,48,32,3,R,B,R
1485,48,32,3,B,L',B
1486,48,32,3,R',F,R'
1487,48,32,3,B',R',B'
1488,48,32,3,D2,L,B
1489,48,33,2,R,D2,
1490,48,33,2,R',F2,
1491,48,33,2,U2,L,
1492,48,33,2,B2,L',
1493,48,35,2,B',R,
1494,48,38,2,B,L',
1495,48,38,2,D2,L,
1496,48,40,1,R,,
1497,48,41,1,B2,,
1498,48,43,1,B',,
1499,48,46,1,B,,
